,Barrio,Latitud_barrio,Longitud_barrio,IdRest,Lugar,Latitud_lugar,Longitud_lugar,Categoría
2101,Haza de la pesebrera,36.701753169165386,-4.449521509641936,4c2c3b33d1a10f47a23af964,Bar Los Locos,36.70557036007871,-4.4481868176095345,Breakfast Spot
2102,Haza de la pesebrera,36.701753169165386,-4.449521509641936,4f3b9021e4b04caf00d9ba95,Bar Restaurante Primavera,36.69777613912595,-4.448568333028238,Restaurant
2103,Haza de la pesebrera,36.701753169165386,-4.449521509641936,4db670cdfa8c350241108076,Cafeteria La Blanca Paloma,36.70149752597034,-4.444235602123916,Diner
2104,Peri-pt4 los almendros,36.73493023401191,-4.486237685969772,4f6ef910e4b08d8da74052d3,kiosko,36.735233306884766,-4.48305606842041,Food Truck
2105,Peri-pt4 los almendros,36.73493023401191,-4.486237685969772,4fc91228e4b0d2b9a50fe962,Bar Ruiseñor,36.73359468726879,-4.482659316511111,Restaurant
2106,Soliva este,36.723859589894424,-4.492225408857403,4bbce914a0a0c9b64af81a0f,Alhambra,36.72337854334632,-4.493006535033907,Café
2107,Soliva este,36.723859589894424,-4.492225408857403,51bd998a498e013b28349607,eleven,36.7244,-4.4919,Breakfast Spot
2108,Soliva este,36.723859589894424,-4.492225408857403,597852a2029a553e5b28972e,El Cuchareo,36.722854883178634,-4.49321878667295,Spanish Restaurant
2109,Soliva este,36.723859589894424,-4.492225408857403,4e04dd1f1495806e9dcb00d7,Hornos Villanueva,36.72484854074904,-4.493806427164476,Tapas Restaurant
2110,Soliva este,36.723859589894424,-4.492225408857403,4f196e6fe4b09594f8d92937,Bar Pincho Burguer Soliva,36.7228390164407,-4.493215084075928,Burger Joint
2111,Soliva este,36.723859589894424,-4.492225408857403,4ed4bd9cd3e35a1e17df47be,Café Arte,36.724574421492655,-4.487286898041382,Breakfast Spot
2112,Hacienda altamira,36.72781521692493,-4.482136982923396,5425c0f4498e78cec49bcade,Burguer ETC,36.724182841879546,-4.479928224199706,Burger Joint
2113,Hacienda altamira,36.72781521692493,-4.482136982923396,50c48d17e4b0d0a36683d0b5,asador pirita,36.72513376559521,-4.483443965357211,Fried Chicken Joint
2114,Hacienda altamira,36.72781521692493,-4.482136982923396,4d0360e826adb1f717f9cb70,Panadería Y Pastelería La abuela anita,36.72501153198616,-4.4785903916457706,Bakery
2115,Hacienda altamira,36.72781521692493,-4.482136982923396,4bd191c5a8b3a5935fe5655f,El Tapeo de la Traya,36.72407749896258,-4.480038974162901,Tapas Restaurant
2116,Hacienda altamira,36.72781521692493,-4.482136982923396,4c757aac604a370404cf8249,Bocatería Pizzería Dyno,36.725458064697946,-4.479820788482136,Burger Joint
2117,Teatinos,36.72189510295635,-4.45996850213086,54022f3f498e150d888c961c,Palodú Gastrobar,36.72535451236964,-4.4621166569901645,Tapas Restaurant
2118,Teatinos,36.72189510295635,-4.45996850213086,4e2a842c62e144b5d3a2433a,Cafetería El Colmenero de Alhaurín,36.720319542774014,-4.460372024239214,Café
2119,Teatinos,36.72189510295635,-4.45996850213086,50432f2fe4b01555a6ddc546,Horno Villanueva,36.72178986260061,-4.461350440979004,Bakery
2120,Teatinos,36.72189510295635,-4.45996850213086,4f54c458e4b07de37dea74b0,Martin's,36.72060945409164,-4.460206111107515,Tapas Restaurant
2121,Teatinos,36.72189510295635,-4.45996850213086,4c6a538135d3be9ae0922106,Cafetería Teatinos,36.71960379549144,-4.4602810691534085,Café
2122,Teatinos,36.72189510295635,-4.45996850213086,4eda3c5c2c5b50ab9e56834f,Cafe Del Cine,36.72501212811095,-4.4618350985900515,Café
2123,Teatinos,36.72189510295635,-4.45996850213086,50abf9ffe4b0030b07c4890f,Pizzeria Napolitana,36.718258361514984,-4.462242353181054,Pizza Place
2124,Hacienda clavero,36.72929431881533,-4.390314114831094,59186e1810345b1353d1e2e1,La Vikinga,36.727488,-4.389516,Bistro
2125,Los molinos,36.728099492610696,-4.468556307939865,500aa92ae4b0546b28a4732b,Mesón Agustín El Picoteo,36.726261137208176,-4.469058437209382,Tapas Restaurant
2126,Los molinos,36.728099492610696,-4.468556307939865,4cfe90b1d7206ea89e094f69,Club Japones,36.72640028963819,-4.465681896044019,Japanese Restaurant
2127,Los molinos,36.728099492610696,-4.468556307939865,4bf52fc094af2d7f42603b72,Burger King,36.73108334627511,-4.468861571106539,Fast Food Restaurant
2128,Los molinos,36.728099492610696,-4.468556307939865,4e082a0d483b98d41714fac4,panadería la tropicana,36.73039583209713,-4.468291201512193,Bakery
2129,Los molinos,36.728099492610696,-4.468556307939865,4dce77b4c65bdac713612b7a,Mustang,36.72623100486219,-4.47044843684497,Tapas Restaurant
2130,Los molinos,36.728099492610696,-4.468556307939865,4c8206fe2f1c236ac7923543,Panadería Serrano,36.7251319018315,-4.466973771711826,Bakery
2131,Hacienda cabello,36.73019661232155,-4.46347239018153,4cfe90b1d7206ea89e094f69,Club Japones,36.72640028963819,-4.465681896044019,Japanese Restaurant
2132,Hacienda cabello,36.73019661232155,-4.46347239018153,4bf52fc094af2d7f42603b72,Burger King,36.73108334627511,-4.468861571106539,Fast Food Restaurant
2133,Hacienda cabello,36.73019661232155,-4.46347239018153,4e082a0d483b98d41714fac4,panadería la tropicana,36.73039583209713,-4.468291201512193,Bakery
2134,Hacienda cabello,36.73019661232155,-4.46347239018153,4fb78d65e4b07c52a6790790,Bar Cafeteria El Atabal,36.730365,-4.468462,Snack Place
2135,Quinta alegre,36.72633581774528,-4.465171159108889,500aa92ae4b0546b28a4732b,Mesón Agustín El Picoteo,36.726261137208176,-4.469058437209382,Tapas Restaurant
2136,Quinta alegre,36.72633581774528,-4.465171159108889,4cfe90b1d7206ea89e094f69,Club Japones,36.72640028963819,-4.465681896044019,Japanese Restaurant
2137,Quinta alegre,36.72633581774528,-4.465171159108889,54022f3f498e150d888c961c,Palodú Gastrobar,36.72535451236964,-4.4621166569901645,Tapas Restaurant
2138,Quinta alegre,36.72633581774528,-4.465171159108889,4c8206fe2f1c236ac7923543,Panadería Serrano,36.7251319018315,-4.466973771711826,Bakery
2139,Quinta alegre,36.72633581774528,-4.465171159108889,4eda3c5c2c5b50ab9e56834f,Cafe Del Cine,36.72501212811095,-4.4618350985900515,Café
2140,Quinta alegre,36.72633581774528,-4.465171159108889,4cd0118a1ac7a1cddc2c1792,Restaurante Chino El Jardin,36.72352098431608,-4.467622425859267,Chinese Restaurant
2141,Quinta alegre,36.72633581774528,-4.465171159108889,4dce77b4c65bdac713612b7a,Mustang,36.72623100486219,-4.47044843684497,Tapas Restaurant
2142,Atabal este,36.73202296235539,-4.467247007986174,4bf52fc094af2d7f42603b72,Burger King,36.73108334627511,-4.468861571106539,Fast Food Restaurant
2143,Atabal este,36.73202296235539,-4.467247007986174,4e082a0d483b98d41714fac4,panadería la tropicana,36.73039583209713,-4.468291201512193,Bakery
2144,Atabal este,36.73202296235539,-4.467247007986174,4fb78d65e4b07c52a6790790,Bar Cafeteria El Atabal,36.730365,-4.468462,Snack Place
2145,Atabal este,36.73202296235539,-4.467247007986174,5492af91498e80c1f94feffa,Iron Food,36.730753,-4.4695,Restaurant
2146,Hacienda capitan,36.72401760578648,-4.462351257104475,54022f3f498e150d888c961c,Palodú Gastrobar,36.72535451236964,-4.4621166569901645,Tapas Restaurant
2147,Hacienda capitan,36.72401760578648,-4.462351257104475,4cfe90b1d7206ea89e094f69,Club Japones,36.72640028963819,-4.465681896044019,Japanese Restaurant
2148,Hacienda capitan,36.72401760578648,-4.462351257104475,4e2a842c62e144b5d3a2433a,Cafetería El Colmenero de Alhaurín,36.720319542774014,-4.460372024239214,Café
2149,Hacienda capitan,36.72401760578648,-4.462351257104475,4eda3c5c2c5b50ab9e56834f,Cafe Del Cine,36.72501212811095,-4.4618350985900515,Café
2150,Hacienda capitan,36.72401760578648,-4.462351257104475,50432f2fe4b01555a6ddc546,Horno Villanueva,36.72178986260061,-4.461350440979004,Bakery
2151,Hacienda capitan,36.72401760578648,-4.462351257104475,4f54c458e4b07de37dea74b0,Martin's,36.72060945409164,-4.460206111107515,Tapas Restaurant
2152,Hacienda capitan,36.72401760578648,-4.462351257104475,4c8206fe2f1c236ac7923543,Panadería Serrano,36.7251319018315,-4.466973771711826,Bakery
2153,Hacienda capitan,36.72401760578648,-4.462351257104475,4cd0118a1ac7a1cddc2c1792,Restaurante Chino El Jardin,36.72352098431608,-4.467622425859267,Chinese Restaurant
2154,San carlos condote,36.701211806665256,-4.445251385988688,4c9a5cb878ffa09355d26b75,El Tapeo del Colilla,36.698540962971904,-4.448745678695013,Spanish Restaurant
2155,San carlos condote,36.701211806665256,-4.445251385988688,4d93781fb189721e0bb3382a,Tapería Bakalito,36.70193603412647,-4.445260248803268,Snack Place
2156,San carlos condote,36.701211806665256,-4.445251385988688,4e47ce6214959d51c174e882,La Bodeguita Fortunata,36.699222312299334,-4.448090810723751,Seafood Restaurant
2157,San carlos condote,36.701211806665256,-4.445251385988688,4f691295e4b0401845e7429a,Tapería El Aserradero,36.69866104529313,-4.4475378954705445,Tapas Restaurant
2158,San carlos condote,36.701211806665256,-4.445251385988688,4cdfd9efc4f6a35dd0c1d26c,El Bodegón de Paco,36.70180099277631,-4.448397429820376,Steakhouse
2159,San carlos condote,36.701211806665256,-4.445251385988688,4ca5049db7106dcb98bc50a5,Telepizza,36.69961668721997,-4.447166919708252,Pizza Place
2160,San carlos condote,36.701211806665256,-4.445251385988688,4c52eab57f6e20a1af6250ec,Chaplins café,36.70022449,-4.44802893,Café
2161,San carlos condote,36.701211806665256,-4.445251385988688,4f12a930e4b0380203f051a6,Donde Paqui,36.700747501834215,-4.44883976865378,Diner
2162,San carlos condote,36.701211806665256,-4.445251385988688,4d1f43c8bdd7a0935d71e4ce,Pizzería El Pavone,36.69875776356127,-4.448025465896894,Italian Restaurant
2163,San carlos condote,36.701211806665256,-4.445251385988688,4d3209f4c75a6ea8d7460aae,Pizza Balas II,36.697828239632145,-4.444979479992832,Pizza Place
2164,San carlos condote,36.701211806665256,-4.445251385988688,4f3b9021e4b04caf00d9ba95,Bar Restaurante Primavera,36.69777613912595,-4.448568333028238,Restaurant
2165,Santa marta,36.71032006410703,-4.442331830551579,4d57b2ed1901224b00f581a6,Cafetería Los Villares,36.71045935347346,-4.440771146421924,Café
2166,Santa marta,36.71032006410703,-4.442331830551579,4dfe5d18aeb7ea26f9abb036,Burger Kebab,36.7135387099502,-4.4392606257357965,Burger Joint
2167,Santa marta,36.71032006410703,-4.442331830551579,524ad373498ec93429dc3ced,La Alvaroteca,36.71332539490465,-4.439399584409468,Tapas Restaurant
2168,Santa marta,36.71032006410703,-4.442331830551579,4d447b60e198721e7d41bc8b,El Árbol,36.709155033160336,-4.4442218542099,Burger Joint
2169,Santa marta,36.71032006410703,-4.442331830551579,4bb88c881261d13a1db0e898,La Cresta,36.71309517101065,-4.438154207681725,Spanish Restaurant
2170,Santa marta,36.71032006410703,-4.442331830551579,4e42f64862e1a67a6e57a2e5,Cañamero,36.70971784133035,-4.442345796642371,Tapas Restaurant
2171,Santa marta,36.71032006410703,-4.442331830551579,4e1d4fcb52b1944a8287f949,Cafetería El Cortijo,36.70859682007916,-4.441630840301514,Café
2172,Santa marta,36.71032006410703,-4.442331830551579,4e65f1ffd4c06542ac6c20f6,La Tabernita,36.70845060026594,-4.441566467285156,Tapas Restaurant
2173,Santa marta,36.71032006410703,-4.442331830551579,4da42087d686b60cd232d928,Cafe Quintana,36.711617194706946,-4.445899289190353,Café
2174,Santa marta,36.71032006410703,-4.442331830551579,4c4abe17c668e21e506310f9,El Dorado,36.71352919587314,-4.441597270191003,Spanish Restaurant
2175,Santa marta,36.71032006410703,-4.442331830551579,4d891325bd4cd7ce23148477,Panaderia La Podadera,36.711290181850636,-4.4378748997557,Bakery
2176,Santa marta,36.71032006410703,-4.442331830551579,4e496d828130d6443ed94d6c,Asador de pollos El Duque,36.71365413413949,-4.439774751663208,Fried Chicken Joint
2177,Santa marta,36.71032006410703,-4.442331830551579,4e57b385d22d61e8f33d719b,Café Los Reyes,36.7110481940917,-4.447291598692344,Breakfast Spot
2178,Santa marta,36.71032006410703,-4.442331830551579,4d741e0fd6f06dcbf47b1008,Cinema Cafe,36.71089043456237,-4.447774140381493,Café
2179,Santa marta,36.71032006410703,-4.442331830551579,5066f4e2e4b0f646453d0c6c,El Rincón de Galicia,36.711964078074125,-4.437154200471536,Tapas Restaurant
2180,Ind la pelusa,36.70684922553171,-4.440400632582489,4d57b2ed1901224b00f581a6,Cafetería Los Villares,36.71045935347346,-4.440771146421924,Café
